match_type,match_value,canonical_company,confidence,source,note
seller_name,"Shanghai FutureBright Network Technology Co., Ltd",Voodoo,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-25: Gunship Raid
developer_name,FutureBright,Voodoo,medium,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-25: Gunship Raid
google_developer_id,KayruuGames,Voodoo,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-25: MagneRush
developer_name,KayruuGames,Voodoo,medium,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-25: MagneRush
google_developer_id,asp gam,Voodoo,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-25: HeroesAndZombies
developer_name,asp gam,Voodoo,medium,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-25: HeroesAndZombies
google_developer_id,6470932238102030350,Voodoo,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-25: Marble Connect
developer_name,Furtle Game,Voodoo,medium,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-25: Marble Connect
google_developer_id,8709265297760689744,Voodoo,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-14: Candy Drop | 2026-04-25: Cubes In Hole
developer_name,PivDev,Voodoo,medium,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-14: Candy Drop | 2026-04-25: Cubes In Hole
apple_artist_id,1770013763,Homa,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-25: Poppy Puffs!
seller_name,ICONIC GAMES OYUN TEKNOLOJILERI VE YAZILIM ANONIM SIRKETI,Homa,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-25: Poppy Puffs!
developer_name,Iconic Games,Homa,medium,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-25: Poppy Puffs!
google_developer_id,Yoki Studio,Voodoo,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-26: Puzzle Morph
developer_name,Yoki Studio,Voodoo,medium,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-26: Puzzle Morph
apple_artist_id,1296347323,Azur,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-01: Train Simulator 2 | 2026-04-26: Pocket Tales: Survival Game
seller_name,AZUR INTERACTIVE GAMES LIMITED,Azur,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-01: Train Simulator 2 | 2026-04-26: Pocket Tales: Survival Game
developer_name,Azur Interactive Games Limited,Azur,medium,excel_template_account,Developer account from overseas casual daily template; examples: 2026-03-31: PLAY NOW ! ! ! | 2026-04-01: Train Simulator 2 | 2026-04-26: Pocket Tales: Survival Game
google_developer_id,8149791665541446457,Voodoo,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-23: Card Pop - Pixel Art
developer_name,AlphaDen,Voodoo,medium,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-23: Card Pop - Pixel Art
google_developer_id,6840635802702667881,Voodoo,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-23: Idle Trash Masters
developer_name,Petru Postolachi,Voodoo,medium,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-23: Idle Trash Masters
google_developer_id,Unik Corn,Voodoo,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-23: Fiesta Clash
developer_name,Unik Corn,Voodoo,medium,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-23: Fiesta Clash
apple_artist_id,1538418070,Voodoo,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-23: CakeLoop
seller_name,国新 夏,Voodoo,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-23: CakeLoop
developer_name,国新 夏,Voodoo,medium,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-23: CakeLoop
apple_artist_id,1508492426,Homa,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-23: Wall Brawl - Tower Defense TD
seller_name,HOMA GAMES,Homa,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-23: Wall Brawl - Tower Defense TD
developer_name,HOMA GAMES,Homa,medium,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-23: Wall Brawl - Tower Defense TD
google_developer_id,6429046319365901558,Voodoo,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-22: Sticker Mahjong
developer_name,Tito Games Studio,Voodoo,medium,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-22: Sticker Mahjong
apple_artist_id,1021834727,Voodoo,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-21: Space Grid: Build & Battle
seller_name,政 庾,Voodoo,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-21: Space Grid: Build & Battle
developer_name,政 庾,Voodoo,medium,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-21: Space Grid: Build & Battle
google_developer_id,9220540019408635494,Voodoo,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-21: Mark Ops
developer_name,HAVY Studio,Voodoo,medium,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-21: Mark Ops
google_developer_id,5984366894040117197,Homa,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-21: Spin and Defend
developer_name,Arsanesia,Homa,medium,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-21: Spin and Defend
apple_artist_id,1502817107,Homa,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-21: Coin Load Jam
seller_name,Kevin Kuelbag,Homa,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-21: Coin Load Jam
developer_name,Kevin Kuelbag,Homa,medium,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-21: Coin Load Jam
google_developer_id,Mankrik,Azur,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-01: Tap to PLAY! | 2026-04-13: ZED – Zombie Enemy Destruction | 2026-04-14: Sort Mart
developer_name,Mankrik,Azur,medium,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-01: Tap to PLAY! | 2026-04-13: ZED – Zombie Enemy Destruction | 2026-04-14: Sort Mart
apple_artist_id,1452111779,Rollic,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-14: Cracker Head
seller_name,Rollic Games Oyun Yazilim ve Pazarlama Anonim Sirketi,Rollic,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-14: Cracker Head
developer_name,Rollic Games,Rollic,medium,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-14: Cracker Head
apple_artist_id,1777206236,Rollic,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-14: Popper Out
seller_name,HOLAGO BILISIM TEKNOLOJILERI YAZILIM DANISMANLIK TICARET ANONIM SIRKETI,Rollic,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-14: Popper Out
developer_name,Holago Games,Rollic,medium,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-14: Popper Out
google_developer_id,6463550950233049864,Voodoo,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-14: Shape Match: Color Puzzle
developer_name,Alcore games,Voodoo,medium,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-14: Shape Match: Color Puzzle
google_developer_id,悠穀網絡,Voodoo,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-14: Sea Hero Go
developer_name,悠穀網絡,Voodoo,medium,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-14: Sea Hero Go
google_developer_id,Ksa Games,Voodoo,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-14: Car Flip
developer_name,Ksa Games,Voodoo,medium,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-14: Car Flip
google_developer_id,7771534416228897042,Voodoo,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-14: Tower Tower
developer_name,Superstar.Games,Voodoo,medium,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-14: Tower Tower
google_developer_id,5117165114440330129,Voodoo,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-14: Stickly: Category Sorting Game
developer_name,LR Games,Voodoo,medium,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-14: Stickly: Category Sorting Game
apple_artist_id,1870981910,Voodoo,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-14: Sort the Cats
seller_name,Nikita Silchenko,Voodoo,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-14: Sort the Cats
developer_name,Nikita Silchenko,Voodoo,medium,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-14: Sort the Cats
apple_artist_id,1586953040,Voodoo,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-14: Castle Rivals
seller_name,Salt Castle Studio GmbH,Voodoo,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-14: Castle Rivals
developer_name,Salt Castle Studio,Voodoo,medium,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-14: Castle Rivals
google_developer_id,Simple Gear Games,Voodoo,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-14: Idle Bounce Factory
developer_name,Simple Gear Games,Voodoo,medium,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-14: Idle Bounce Factory
google_developer_id,Loose Gear,Voodoo,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-13: Line Break
developer_name,Loose Gear,Voodoo,medium,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-13: Line Break
google_developer_id,Cameo Games,Voodoo,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-13: Breach Protocol
developer_name,Cameo Games,Voodoo,medium,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-13: Breach Protocol
apple_artist_id,1615757652,Rollic,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-13: Marble Pack
seller_name,tiplay studio Oyun ve Teknoloji Anonim Sirketi,Rollic,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-13: Marble Pack
developer_name,tiplay studio Oyun ve Teknoloji Anonim Sirketi,Rollic,medium,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-13: Marble Pack
apple_artist_id,1543346364,Rollic,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-12: Fill Factory 3D
seller_name,ZiNKY OYUN YAZILIM ANONiM SiRKETi,Rollic,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-12: Fill Factory 3D
developer_name,ZiNKY OYUN YAZILIM ANONiM SiRKETi,Rollic,medium,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-12: Fill Factory 3D
apple_artist_id,1881914874,Rollic,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-12: Connect Up!
seller_name,Mintpop Oyun Anonim Sirketi,Rollic,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-12: Connect Up!
developer_name,Mintpop Oyun Anonim Sirketi,Rollic,medium,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-12: Connect Up!
google_developer_id,4839522060835205899,Voodoo,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-11: Pirate Rivals
developer_name,nether games,Voodoo,medium,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-11: Pirate Rivals
google_developer_id,8327556688382249875,Voodoo,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-11: Block Flow 3D
developer_name,Starry Vision,Voodoo,medium,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-11: Block Flow 3D
google_developer_id,6123276404095050173,Homa,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-11: 360 War Shot
developer_name,PlayGOka games,Homa,medium,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-11: 360 War Shot
apple_artist_id,1777584946,Rollic,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-11: Marble Drops
seller_name,Bugra Kakluk,Rollic,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-11: Marble Drops
developer_name,Bugra Kakluk,Rollic,medium,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-11: Marble Drops
apple_artist_id,947462912,Rollic,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-01: Screw Nut Puzzle | 2026-04-01: Wagon Crew | 2026-04-11: Circle Way
seller_name,BROBABIL IC VE DIS TICARET LTD STI,Rollic,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-01: Screw Nut Puzzle | 2026-04-01: Wagon Crew | 2026-04-11: Circle Way
developer_name,Babil Studios,Rollic,medium,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-01: Screw Nut Puzzle | 2026-04-01: Wagon Crew | 2026-04-11: Circle Way
apple_artist_id,1377644184,Rollic,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-10: Sand Out!
seller_name,UNCOSOFT YAZILIM A.S.,Rollic,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-10: Sand Out!
developer_name,UNCOSOFT,Rollic,medium,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-10: Sand Out!
apple_artist_id,1488883465,Voodoo,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-10: Planets (game)
seller_name,Oksana Voloshyna,Voodoo,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-10: Planets (game)
developer_name,Oksana Voloshyna,Voodoo,medium,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-10: Planets (game)
apple_artist_id,1853478529,Voodoo,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-10: Brick Breaker Jam
seller_name,Hung Dinh,Voodoo,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-10: Brick Breaker Jam
developer_name,Hung Dinh,Voodoo,medium,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-10: Brick Breaker Jam
apple_artist_id,1531671848,Rollic,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-09: Match Mania!
seller_name,Lost Panda Games Oyun Yazilim Bilisim Teknolojileri Ticaret Anonim Sirketi,Rollic,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-09: Match Mania!
developer_name,Lost Panda Games Oyun Yazilim Bilisim Teknolojileri Ticaret Anonim Sirketi,Rollic,medium,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-09: Match Mania!
apple_artist_id,1330662150,Rollic,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-09: Fluid Turrets
seller_name,Lutfi Baykan,Rollic,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-09: Fluid Turrets
developer_name,Lutfi Baykan,Rollic,medium,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-09: Fluid Turrets
apple_artist_id,1807747400,Rollic,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-09: Pac Snake
seller_name,ELECTRA GAMES BILISIM TEKNOLOJILERI LIMITED SIRKETI,Rollic,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-09: Pac Snake
developer_name,Electra Games,Rollic,medium,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-09: Pac Snake
google_developer_id,BREW GAMES,Voodoo,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-09: Warship Master Arena!
developer_name,BREW GAMES,Voodoo,medium,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-09: Warship Master Arena!
apple_artist_id,1564476450,Voodoo,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-09: Warship Master Arena!
seller_name,BREW OYUN YAZILIM VE PAZARLAMA ANONIM SIRKETI,Voodoo,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-09: Warship Master Arena!
google_developer_id,Double Core,Voodoo,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-09: Grind Blocks
developer_name,Double Core,Voodoo,medium,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-09: Grind Blocks
apple_artist_id,1601984095,Voodoo,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-05: FPV Drone Simulator: PvP Arena | 2026-04-05: Trench Warfare: WW1 Front | 2026-04-09: UBoat Commander
seller_name,Ivan Trafimovich,Voodoo,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-05: FPV Drone Simulator: PvP Arena | 2026-04-05: Trench Warfare: WW1 Front | 2026-04-09: UBoat Commander
developer_name,Ivan Trafimovich,Voodoo,medium,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-05: FPV Drone Simulator: PvP Arena | 2026-04-05: Trench Warfare: WW1 Front | 2026-04-09: UBoat Commander
google_developer_id,9070567566630920410,Voodoo,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-09: Bullet Test
developer_name,Cybernaut Games,Voodoo,medium,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-09: Bullet Test
google_developer_id,4656343638685426415,Homa,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-09: Bullet Heroes: TD RPG Shooter
developer_name,Homa,Homa,medium,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-09: Bullet Heroes: TD RPG Shooter
google_developer_id,7472459166510457223,Homa,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-09: Fort Merge - PVP battle
developer_name,CTT Production,Homa,medium,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-09: Fort Merge - PVP battle
apple_artist_id,1780812381,Azur,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-08: SWAGTOONS - Anime Short Drama
seller_name,SWAG GLOBAL FZCO,Azur,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-08: SWAGTOONS - Anime Short Drama
developer_name,SWAG GLOBAL,Azur,medium,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-07: SWAGTOONS: Anime Drama Shorts | 2026-04-08: SWAGTOONS - Anime Short Drama
apple_artist_id,1526018818,Rollic,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-08: Endless Puncher
seller_name,FUBU GAMES OYUN YAZILIM VE BILGI TEKNOLOJILERI TICARET LIMITED SIRKETI,Rollic,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-08: Endless Puncher
developer_name,FUBU GAMES OYUN YAZILIM VE BILGI TEKNOLOJILERI TICARET LIMITED SIRKETI,Rollic,medium,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-08: Endless Puncher
apple_artist_id,1551847165,SayGames,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-08: Hidden Association - 3D Puzzle
seller_name,SayGames LTD,SayGames,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-08: Hidden Association - 3D Puzzle
developer_name,SayGames LTD,SayGames,medium,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-08: Hidden Association - 3D Puzzle
apple_artist_id,1715953720,Voodoo,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-08: FightCardClash
seller_name,江丰 刘,Voodoo,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-08: FightCardClash
developer_name,江丰 刘,Voodoo,medium,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-08: FightCardClash
google_developer_id,WS LTD,Voodoo,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-08: Block Truck
developer_name,WS LTD,Voodoo,medium,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-08: Block Truck
google_developer_id,Fun Games Teknoloji,Tapnation,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-07: Smoothie Flow: Fruit Sort
developer_name,Fun Games Teknoloji,Tapnation,medium,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-07: Smoothie Flow: Fruit Sort
google_developer_id,6697517731349600868,Voodoo,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-07: Apocalypse Drive: Zombie Game
developer_name,Anis Ben Salah,Voodoo,medium,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-07: Apocalypse Drive: Zombie Game
google_developer_id,Leotive Studio,Voodoo,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-07: Fit Blast: Shipping Jam
developer_name,Leotive Studio,Voodoo,medium,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-07: Fit Blast: Shipping Jam
google_developer_id,4943543576579848267,Voodoo,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-07: Arrow Out | 2026-04-07: Idle Pizza Tycoon
developer_name,Hyper Lab,Voodoo,medium,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-07: Arrow Out | 2026-04-07: Idle Pizza Tycoon
google_developer_id,SWAG GLOBAL,Azur,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-07: SWAGTOONS: Anime Drama Shorts
apple_artist_id,1631801659,Homa,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-07: People Match!
seller_name,Serenico Labs LLP,Homa,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-07: People Match!
developer_name,Serenico Labs,Homa,medium,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-07: People Match!
apple_artist_id,1795423825,Rollic,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-06: Holed Blocks
seller_name,Cigdem Baran,Rollic,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-06: Holed Blocks
developer_name,Cigdem Baran,Rollic,medium,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-06: Holed Blocks
apple_artist_id,1755889727,Rollic,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-06: Spline Loop
seller_name,IMAGINARY WORLDS YAZILIM VE BILGISAYAR TICARET ITHALAT IHRACAT ANONIM SIRKETI,Rollic,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-06: Spline Loop
developer_name,Imaginary Worlds Inc.,Rollic,medium,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-06: Spline Loop
apple_artist_id,1780823404,Rollic,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-06: Liquid Loop
seller_name,Sincapp Games Yazilim Limited Sirketi,Rollic,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-06: Liquid Loop
developer_name,Sincapp Games,Rollic,medium,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-06: Liquid Loop
google_developer_id,8603726619721332405,Azur,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-06: Laundry Simulator
developer_name,MVS - FZCO,Azur,medium,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-06: Laundry Simulator
google_developer_id,Mishi Games Studio,Azur,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-06: Car Stunt Games 3D Racing Game
developer_name,Mishi Games Studio,Azur,medium,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-06: Car Stunt Games 3D Racing Game
apple_artist_id,1548290415,Rollic,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-04: Block Match Jam
seller_name,Wixot Studios Limited,Rollic,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-04: Block Match Jam
developer_name,Wixot Studios,Rollic,medium,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-04: Block Match Jam
apple_artist_id,1510149782,Rollic,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-04: Solid Line
seller_name,DK BILGI TEKNOLOJILERI ANONIM SIRKETI,Rollic,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-04: Solid Line
developer_name,DK Bilgi Teknolojileri,Rollic,medium,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-04: Solid Line
apple_artist_id,1635111526,Rollic,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-04: Slither Split
seller_name,Ege Sinan Kilic,Rollic,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-04: Slither Split
developer_name,Ege Sinan Kilic,Rollic,medium,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-04: Slither Split
apple_artist_id,1061530262,Rollic,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-02: Crush Factory! | 2026-04-04: Jigsolayer
seller_name,Duykan Bakay,Rollic,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-02: Crush Factory! | 2026-04-04: Jigsolayer
developer_name,Duykan Bakay,Rollic,medium,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-02: Crush Factory! | 2026-04-04: Jigsolayer
apple_artist_id,1847966967,Rollic,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-04: Letter Cubes
seller_name,Fat Cat With a Hat,Rollic,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-04: Letter Cubes
developer_name,Fat Cat With a Hat,Rollic,medium,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-04: Letter Cubes
google_developer_id,GlitchTech,Voodoo,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-04: Queue Panic: Sorting Puzzle
developer_name,GlitchTech,Voodoo,medium,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-04: Queue Panic: Sorting Puzzle
apple_artist_id,1503888821,Homa,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-04: Pool Loop: Collection Puzzle
seller_name,Huseyin Bener Bozkurt,Homa,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-04: Pool Loop: Collection Puzzle
developer_name,Huseyin Bener Bozkurt,Homa,medium,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-04: Pool Loop: Collection Puzzle
apple_artist_id,1437128903,Voodoo,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-02: Push Em Hole
seller_name,Two4Tea,Voodoo,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-02: Push Em Hole
developer_name,Two4Tea,Voodoo,medium,excel_template_account,Developer account from overseas casual daily template; examples: 2026-03-31: Hungry Snake: Fruit Hunt | 2026-04-02: Push Em Hole
google_developer_id,5423245935834951416,Voodoo,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-02: Screw Master: Pixel Art
developer_name,NovaEra,Voodoo,medium,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-02: Screw Master: Pixel Art
apple_artist_id,1694890040,Voodoo,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-02: Solitaire Pix Connections
seller_name,AppGuruz,Voodoo,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-02: Solitaire Pix Connections
google_developer_id,7658057387855534385,Voodoo,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-02: Duck Flow: Color Loop!
developer_name,AnonyMonkeys,Voodoo,medium,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-02: Duck Flow: Color Loop!
google_developer_id,Two4tea,Voodoo,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-03-31: Hungry Snake: Fruit Hunt | 2026-04-02: Push Em Hole
apple_artist_id,1435065838,Voodoo,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-02: Jelly Blobs
seller_name,Svyatoslav Fedoriv,Voodoo,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-02: Jelly Blobs
developer_name,Svyatoslav Fedoriv,Voodoo,medium,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-02: Jelly Blobs
apple_artist_id,1815331858,Voodoo,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-02: Froggy Sort!
seller_name,Artsem Malinouski,Voodoo,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-02: Froggy Sort!
developer_name,Artsem Malinouski,Voodoo,medium,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-02: Froggy Sort!
google_developer_id,Hot Chili Games,Voodoo,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-02: Path Raiders
developer_name,Hot Chili Games,Voodoo,medium,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-02: Path Raiders
